"Scénario","Horodatage","Demande directe non pilotable","Demande directe pilotable","Demande pour électrolyse"
"S3Enr","2050-02-09 17:00:00",72.14109751,29.42964093,"8,7336E-09"
"S3Enr","2050-02-09 18:00:00",73.00405881,32.57637188,"8,71102E-09"
"S3Enr","2050-02-09 19:00:00",73.9801653,30.46648459,"8,6989E-09"
"S3Enr","2050-02-09 20:00:00",75.97525369,30.89055427,"8,70251E-09"
"S3Enr","2050-02-09 21:00:00",71.41420138,31.26801214,"1,22765E-08"
"S3Enr","2050-02-09 22:00:00",60.16304511,46.43731923,"2,26588E-08"
"S3Enr","2050-02-09 23:00:00",54.5576465,51.78164247,"2,26883E-08"
"S3Enr","2050-02-10 00:00:00",57.77029588,48.76328477,"2,26879E-08"
"S3Enr","2050-02-10 01:00:00",58.24167706,48.40090562,"2,26884E-08"
"S3Enr","2050-02-10 02:00:00",57.77144014,48.79293515,"2,26896E-08"
"S3Enr","2050-02-10 03:00:00",59.98115533,46.8964352,"2,26842E-08"
"S3Enr","2050-02-10 04:00:00",58.60648515,44.92198225,"2,2688E-08"
"S3Enr","2050-02-10 05:00:00",56.87507162,45.94287901,"2,26917E-08"
"S3Enr","2050-02-10 06:00:00",57.07949421,45.88759694,"2,26916E-08"
"S3Enr","2050-02-10 07:00:00",63.33277738,45.20657286,"2,26986E-08"
"S3Enr","2050-02-10 08:00:00",69.93180826,51.7156818,"2,30168E-08"
"S3Enr","2050-02-10 09:00:00",72.64342124,54.80449894,"2,9857E-08"
"S3Enr","2050-02-10 10:00:00",74.45165059,58.84947973,"3,12888E-08"
"S3Enr","2050-02-10 11:00:00",72.81562906,60.19130508,"3,18295E-08"
"S3Enr","2050-02-10 12:00:00",68.42032987,61.04403997,"3,42144E-08"
"S3Enr","2050-02-10 13:00:00",69.46031764,57.74068638,"3,18388E-08"
"S3Enr","2050-02-10 14:00:00",70.89955581,52.77544116,"2,9299E-08"
"S3Enr","2050-02-10 15:00:00",71.3606408,46.82494021,"2,38761E-08"
"S3Enr","2050-02-10 16:00:00",71.73029403,43.08787537,"1,73646E-08"
"S3Enr","2050-02-10 17:00:00",72.7139316,35.08030532,"1,71304E-08"
"S3Enr","2050-02-10 18:00:00",73.60759113,32.88521034,"1,71234E-08"
"S3Enr","2050-02-10 19:00:00",74.7036045,34.59482856,"1,71212E-08"
"S3Enr","2050-02-10 20:00:00",76.64836611,33.44176053,"1,71255E-08"
"S3Enr","2050-02-10 21:00:00",71.8798003,39.00858199,"1,71491E-08"
"S3Enr","2050-02-10 22:00:00",59.97942964,49.99787647,"1,71721E-08"
"S3Enr","2050-02-10 23:00:00",54.14073915,53.5446121,"1,71761E-08"
"S3Enr","2050-02-11 00:00:00",61.73971019,45.35819901,"1,7159E-08"
"S3Enr","2050-02-11 01:00:00",61.35171324,44.40739048,"1,7154E-08"
"S3Enr","2050-02-11 02:00:00",61.1343191,44.21772239,"1,71519E-08"
"S3Enr","2050-02-11 03:00:00",63.30767404,43.10209533,"1,71444E-08"
"S3Enr","2050-02-11 04:00:00",62.17570903,43.74998005,"1,71458E-08"
"S3Enr","2050-02-11 05:00:00",60.60552501,44.77764528,"1,71479E-08"
"S3Enr","2050-02-11 06:00:00",60.95182354,42.06647662,"1,71431E-08"
"S3Enr","2050-02-11 07:00:00",67.18940039,38.23252531,"1,70369E-08"
"S3Enr","2050-02-11 08:00:00",73.7445171,53.83197656,"1,72716E-08"
"S3Enr","2050-02-11 09:00:00",76.9946273,54.91457976,"2,94088E-08"
"S3Enr","2050-02-11 10:00:00",78.59425194,60.64536488,"3,20636E-08"
"S3Enr","2050-02-11 11:00:00",76.2002995,64.20854357,"3,263E-08"
"S3Enr","2050-02-11 12:00:00",70.68029124,65.10359336,"3,47417E-08"
"S3Enr","2050-02-11 13:00:00",70.76342254,64.75956523,"3,25594E-08"
"S3Enr","2050-02-11 14:00:00",71.47287898,54.58561434,"2,92348E-08"
"S3Enr","2050-02-11 15:00:00",71.35438475,52.22762036,"1,77465E-08"
"S3Enr","2050-02-11 16:00:00",71.49756111,46.36686914,"9,32462E-09"
"S3Enr","2050-02-11 17:00:00",72.10577094,34.52439389,"8,62768E-09"
"S3Enr","2050-02-11 18:00:00",72.94999573,34.96103391,"8,59729E-09"
"S3Enr","2050-02-11 19:00:00",74.47017773,34.46532745,"8,58549E-09"
"S3Enr","2050-02-11 20:00:00",77.39983769,31.63874531,"8,57712E-09"
"S3Enr","2050-02-11 21:00:00",73.13606484,33.65362697,"8,72229E-09"
"S3Enr","2050-02-11 22:00:00",61.46276839,42.19615444,"8,78903E-09"
"S3Enr","2050-02-11 23:00:00",56.02134009,49.74023965,"8,79894E-09"
"S3Enr","2050-02-12 00:00:00",59.23229611,44.75689599,"8,79834E-09"
"S3Enr","2050-02-12 01:00:00",59.57307853,43.85084144,"8,7983E-09"
"S3Enr","2050-02-12 02:00:00",59.15589468,44.63744058,"8,79878E-09"
"S3Enr","2050-02-12 03:00:00",61.5958122,43.37386705,"8,79786E-09"
"S3Enr","2050-02-12 04:00:00",60.16306678,43.8967035,"8,79868E-09"
"S3Enr","2050-02-12 05:00:00",58.60431048,45.25164279,"8,79955E-09"
"S3Enr","2050-02-12 06:00:00",58.96823953,44.96130057,"8,79995E-09"
"S3Enr","2050-02-12 07:00:00",65.10511441,45.30346454,"8,8055E-09"
"S3Enr","2050-02-12 08:00:00",71.1751912,53.27808013,"2,88392E-08"
"S3Enr","2050-02-12 09:00:00",74.43297682,53.87701721,"3,1833E-08"
"S3Enr","2050-02-12 10:00:00",75.98018881,59.52881515,"3,54272E-08"
"S3Enr","2050-02-12 11:00:00",74.02976096,61.40686726,"0,000146726"
"S3Enr","2050-02-12 12:00:00",69.21779125,61.44053899,"0,000153774"
"S3Enr","2050-02-12 13:00:00",69.37683148,59.35664976,"0,000146923"
"S3Enr","2050-02-12 14:00:00",70.03489894,52.20981132,"3,41153E-08"
"S3Enr","2050-02-12 15:00:00",70.46808723,44.56705652,"2,62098E-08"
"S3Enr","2050-02-12 16:00:00",70.7193204,43.89454546,"2,31096E-08"
"S3Enr","2050-02-12 17:00:00",71.60122682,33.06384176,"2,29381E-08"
"S3Enr","2050-02-12 18:00:00",72.7232941,33.46795261,"2,29004E-08"
"S3Enr","2050-02-12 19:00:00",74.03248152,32.95084963,"2,28893E-08"
"S3Enr","2050-02-12 20:00:00",76.20888358,31.40001719,"2,28839E-08"
"S3Enr","2050-02-12 21:00:00",71.6650949,30.02830694,"2,29163E-08"
"S3Enr","2050-02-12 22:00:00",60.21649586,32.50395125,"2,30175E-08"
"S3Enr","2050-02-12 23:00:00",54.49746165,31.94204753,"2,30626E-08"
"S3Enr","2050-02-13 00:00:00",50.13904202,50.88910733,"2,35673E-08"
"S3Enr","2050-02-13 01:00:00",55.06842325,44.78271134,"2,35462E-08"
"S3Enr","2050-02-13 02:00:00",54.36651326,43.38826898,"2,3547E-08"
"S3Enr","2050-02-13 03:00:00",56.59780489,39.83105686,"2,35291E-08"
"S3Enr","2050-02-13 04:00:00",54.97456545,39.42946258,"2,35275E-08"
"S3Enr","2050-02-13 05:00:00",53.26249411,39.68244698,"2,353E-08"
"S3Enr","2050-02-13 06:00:00",53.41888585,39.33000682,"2,35313E-08"
"S3Enr","2050-02-13 07:00:00",59.6190744,41.66606035,"2,35659E-08"
"S3Enr","2050-02-13 08:00:00",65.23451526,37.00198921,"4,42457E-08"
"S3Enr","2050-02-13 09:00:00",68.82833364,34.61596681,"4,82738E-08"
"S3Enr","2050-02-13 10:00:00",70.32749714,34.73974282,"4,94094E-08"
"S3Enr","2050-02-13 11:00:00",68.15644552,41.44978759,"1,7612E-07"
"S3Enr","2050-02-13 12:00:00",63.26507578,46.32110688,"0,131292738"
"S3Enr","2050-02-13 13:00:00",63.50974131,47.43845553,"1,69025E-07"
"S3Enr","2050-02-13 14:00:00",64.75745271,44.35188288,"4,95518E-08"
"S3Enr","2050-02-13 15:00:00",64.81346909,37.60619343,"4,56469E-08"
"S3Enr","2050-02-13 16:00:00",65.32282186,28.47912234,"0,000102709"
"S3Enr","2050-02-13 17:00:00",66.33411649,25.03991763,"0,000190419"
"S3Enr","2050-02-13 18:00:00",67.72192478,24.97616889,"0,84426383"
"S3Enr","2050-02-13 19:00:00",69.08753643,23.22998215,"1,452044821"
"S3Enr","2050-02-13 20:00:00",70.16384687,22.61046715,"1,461272209"
"S3Enr","2050-02-13 21:00:00",65.13984786,23.3554079,"2,001205617"
"S3Enr","2050-02-13 22:00:00",53.60554076,26.45050597,"5,17218076"
"S3Enr","2050-02-13 23:00:00",47.64376691,27.08369211,"6,116828682"
"S3Enr","2050-02-14 00:00:00",46.1046853,25.76089605,"6,03057289"
"S3Enr","2050-02-14 01:00:00",44.71339412,26.13303495,"5,944159022"
"S3Enr","2050-02-14 02:00:00",42.9622479,26.12757945,"6,100149513"
"S3Enr","2050-02-14 03:00:00",43.90534821,25.91908314,"5,525552405"
"S3Enr","2050-02-14 04:00:00",42.02964926,27.27078988,"5,856328461"
"S3Enr","2050-02-14 05:00:00",39.7743224,28.70799288,"6,117161077"
"S3Enr","2050-02-14 06:00:00",38.61477875,28.15363057,"6,117250584"
"S3Enr","2050-02-14 07:00:00",41.43363571,27.40938515,"6,117382873"
"S3Enr","2050-02-14 08:00:00",43.66358813,32.95835089,"6,11751379"
"S3Enr","2050-02-14 09:00:00",45.86673778,30.07950275,"18,1861153"
"S3Enr","2050-02-14 10:00:00",49.60131482,28.73359618,"18,1863155"
"S3Enr","2050-02-14 11:00:00",50.37677296,28.63030399,"18,18644375"
"S3Enr","2050-02-14 12:00:00",48.29166703,27.54026369,"18,18638963"
"S3Enr","2050-02-14 13:00:00",50.85561635,24.63706291,"18,18631251"
"S3Enr","2050-02-14 14:00:00",52.97689951,18.09237057,"17,38828046"
"S3Enr","2050-02-14 15:00:00",52.01907135,16.8436265,"10,26658169"
"S3Enr","2050-02-14 16:00:00",51.16646922,15.70581511,"5,385357577"
"S3Enr","2050-02-14 17:00:00",50.39689255,13.99337029,"3,610942763"
"S3Enr","2050-02-14 18:00:00",49.77827046,15.59694209,"4,708120034"
"S3Enr","2050-02-14 19:00:00",50.19088916,17.25607581,"9,041719467"
"S3Enr","2050-02-14 20:00:00",52.43728177,16.10751283,"9,188977843"
"S3Enr","2050-02-14 21:00:00",49.8414239,17.87135678,"9,979019455"
"S3Enr","2050-02-14 22:00:00",41.01802624,22.05752632,"16,08451284"
"S3Enr","2050-02-14 23:00:00",37.37430287,23.66099938,"18,18646117"
"S3Enr","2050-02-15 00:00:00",40.45902099,24.24983703,"18,18647531"
"S3Enr","2050-02-15 01:00:00",38.10080524,26.78393554,"18,18647588"
"S3Enr","2050-02-15 02:00:00",37.05819207,28.2293596,"18,18647619"
"S3Enr","2050-02-15 03:00:00",38.26985769,27.57501871,"18,18647629"
"S3Enr","2050-02-15 04:00:00",36.44431819,28.26525227,"18,18647647"
"S3Enr","2050-02-15 05:00:00",33.98855845,31.30017848,"18,18648829"
"S3Enr","2050-02-15 06:00:00",32.47253195,32.09082024,"18,18648829"
"S3Enr","2050-02-15 07:00:00",34.31816049,29.29450233,"18,18648829"
"S3Enr","2050-02-15 08:00:00",35.3323745,36.86473792,"18,18648829"
"S3Enr","2050-02-15 09:00:00",36.74135263,46.79347933,"18,18648829"
"S3Enr","2050-02-15 10:00:00",40.29842334,48.88526418,"18,18648829"
"S3Enr","2050-02-15 11:00:00",41.85297747,49.05388591,"18,18648829"
"S3Enr","2050-02-15 12:00:00",40.30128365,50.60495265,"18,18648829"
"S3Enr","2050-02-15 13:00:00",42.91317188,46.67110499,"18,18648829"
"S3Enr","2050-02-15 14:00:00",44.73671662,38.48340115,"18,18648829"
"S3Enr","2050-02-15 15:00:00",43.08704511,31.68499649,"18,18648829"
"S3Enr","2050-02-15 16:00:00",42.175758,25.21763368,"18,18648829"
"S3Enr","2050-02-15 17:00:00",41.57758629,27.1314951,"18,18648828"
"S3Enr","2050-02-15 18:00:00",41.14857965,26.66948587,"18,18648828"
"S3Enr","2050-02-15 19:00:00",41.81360149,23.76909127,"18,18648828"
"S3Enr","2050-02-15 20:00:00",45.07583805,18.74678866,"18,18648828"
"S3Enr","2050-02-15 21:00:00",43.92005381,16.37889899,"18,18648828"
"S3Enr","2050-02-15 22:00:00",35.96004051,15.56317911,"18,18648828"
"S3Enr","2050-02-15 23:00:00",32.39826267,16.24160986,"18,18648828"
"S3Enr","2050-02-16 00:00:00",36.93230094,12.24532689,"18,18648751"
"S3Enr","2050-02-16 01:00:00",35.16499912,12.96242983,"17,5960772"
"S3Enr","2050-02-16 02:00:00",34.43388157,13.22819527,"16,62284633"
"S3Enr","2050-02-16 03:00:00",36.38953999,13.6095262,"11,27903412"
"S3Enr","2050-02-16 04:00:00",35.44962346,14.72608649,"2,151302223"
"S3Enr","2050-02-16 05:00:00",34.0417053,16.73618234,"0,50631328"
"S3Enr","2050-02-16 06:00:00",34.60871235,16.44157433,"2,23589E-07"
"S3Enr","2050-02-16 07:00:00",40.83453045,23.77602715,"1,23571E-07"
"S3Enr","2050-02-16 08:00:00",48.10006125,28.57141813,"1,23939E-07"
"S3Enr","2050-02-16 09:00:00",51.83056994,34.73698837,"0,049118296"
"S3Enr","2050-02-16 10:00:00",54.62992886,41.69208008,"2,686064392"
"S3Enr","2050-02-16 11:00:00",53.55539394,40.078405,"3,18883416"
"S3Enr","2050-02-16 12:00:00",49.46012457,37.78200522,"3,189072418"
"S3Enr","2050-02-16 13:00:00",50.31551471,35.9828929,"2,703419626"
"S3Enr","2050-02-16 14:00:00",51.88822208,32.6134672,"0,000130001"
"S3Enr","2050-02-16 15:00:00",52.55249578,30.70281328,"1,56399E-07"
"S3Enr","2050-02-16 16:00:00",53.17449408,22.53197109,"4,46743E-08"
"S3Enr","2050-02-16 17:00:00",54.32168671,18.63927942,"4,44085E-08"
"S3Enr","2050-02-16 18:00:00",55.21205302,19.44475989,"4,43637E-08"
"S3Enr","2050-02-16 19:00:00",55.57081838,18.73472453,"4,43385E-08"
"S3Enr","2050-02-16 20:00:00",57.5892647,16.32339747,"4,43076E-08"
"S3Enr","2050-02-16 21:00:00",52.96865687,21.27262305,"4,43954E-08"
"S3Enr","2050-02-16 22:00:00",41.2457078,31.92864459,"4,45708E-08"
"S3Enr","2050-02-16 23:00:00",35.41133384,37.23534678,"4,4647E-08"
"S3Enr","2050-02-17 00:00:00",39.29134076,32.96398301,"4,46063E-08"
"S3Enr","2050-02-17 01:00:00",39.27086706,32.08245101,"4,45908E-08"
"S3Enr","2050-02-17 02:00:00",37.93702756,32.25311697,"4,45928E-08"
"S3Enr","2050-02-17 03:00:00",39.31937764,31.0254797,"4,45536E-08"
"S3Enr","2050-02-17 04:00:00",38.03732175,30.91259073,"4,45523E-08"
"S3Enr","2050-02-17 05:00:00",36.34590479,29.01805659,"4,45461E-08"
"S3Enr","2050-02-17 06:00:00",36.42767358,23.7842595,"4,45198E-08"
"S3Enr","2050-02-17 07:00:00",42.64091892,22.71646892,"4,44883E-08"
"S3Enr","2050-02-17 08:00:00",49.51867064,28.51336723,"4,47521E-08"
"S3Enr","2050-02-17 09:00:00",53.10410444,35.10438615,"4,60568E-08"
"S3Enr","2050-02-17 10:00:00",55.4415265,41.39282863,"0,047216738"
"S3Enr","2050-02-17 11:00:00",54.41243456,43.80806899,"0,931255482"
"S3Enr","2050-02-17 12:00:00",50.62703716,44.99357085,"1,045530299"
"S3Enr","2050-02-17 13:00:00",52.01474008,44.06757657,"5,00859E-08"
"S3Enr","2050-02-17 14:00:00",53.54960732,35.86756269,"4,72233E-08"
"S3Enr","2050-02-17 15:00:00",54.30030775,27.52170162,"4,46411E-08"
"S3Enr","2050-02-17 16:00:00",54.80787089,19.11985974,"4,38045E-08"
"S3Enr","2050-02-17 17:00:00",55.6717713,16.20125138,"4,32866E-08"
"S3Enr","2050-02-17 18:00:00",56.51417765,16.28933032,"4,32148E-08"
"S3Enr","2050-02-17 19:00:00",57.01448869,16.21107676,"4,31212E-08"
"S3Enr","2050-02-17 20:00:00",59.24019811,14.59199295,"4,28887E-08"
"S3Enr","2050-02-17 21:00:00",54.42867663,13.18433572,"4,32858E-08"
"S3Enr","2050-02-17 22:00:00",42.38565025,25.68050731,"4,37239E-08"
"S3Enr","2050-02-17 23:00:00",36.83448029,31.55321437,"4,38361E-08"
"S3Enr","2050-02-18 00:00:00",40.92510275,27.64188324,"4,38107E-08"
"S3Enr","2050-02-18 01:00:00",36.88219371,31.82556938,"4,3887E-08"
"S3Enr","2050-02-18 02:00:00",35.99660602,28.1322898,"4,39342E-08"
"S3Enr","2050-02-18 03:00:00",37.90200652,27.07246668,"4,39439E-08"
"S3Enr","2050-02-18 04:00:00",36.68679303,29.35889349,"4,39971E-08"
"S3Enr","2050-02-18 05:00:00",35.17870445,32.12107271,"4,40575E-08"
"S3Enr","2050-02-18 06:00:00",35.36819984,32.53196639,"4,41197E-08"
"S3Enr","2050-02-18 07:00:00",41.46386239,33.85325591,"4,43494E-08"
"S3Enr","2050-02-18 08:00:00",47.45614562,29.31866172,"0,454142481"
"S3Enr","2050-02-18 09:00:00",50.7249285,32.89322426,"4,645748735"
"S3Enr","2050-02-18 10:00:00",53.24878493,41.64767385,"8,569853923"
"S3Enr","2050-02-18 11:00:00",51.68574055,44.58465064,"10,80150351"
"S3Enr","2050-02-18 12:00:00",47.18759523,44.87558244,"14,3318952"
"S3Enr","2050-02-18 13:00:00",48.01160847,45.8072962,"12,96037453"
"S3Enr","2050-02-18 14:00:00",49.13981543,37.15200461,"9,181284918"
"S3Enr","2050-02-18 15:00:00",49.7193254,34.48723828,"8,832202547"
"S3Enr","2050-02-18 16:00:00",50.24774326,23.5236841,"3,793847194"
"S3Enr","2050-02-18 17:00:00",50.77483868,19.5602649,"2,127942554"
"S3Enr","2050-02-18 18:00:00",51.20974988,19.80069636,"0,079492049"
"S3Enr","2050-02-18 19:00:00",51.44815203,19.35164214,"0,018104785"
"S3Enr","2050-02-18 20:00:00",54.40906274,17.24854504,"1,315198631"
"S3Enr","2050-02-18 21:00:00",50.31514908,18.45880271,"3,818468752"
"S3Enr","2050-02-18 22:00:00",38.83072322,26.05999773,"4,178558199"
"S3Enr","2050-02-18 23:00:00",33.16566393,33.48221597,"3,477246515"
"S3Enr","2050-02-19 00:00:00",39.88162886,29.67303131,"2,18458691"
"S3Enr","2050-02-19 01:00:00",40.31506697,31.15436144,"0,780326737"
"S3Enr","2050-02-19 02:00:00",39.81258137,31.82228884,"0,338714514"
"S3Enr","2050-02-19 03:00:00",41.99550092,30.29758301,"0,000464804"
"S3Enr","2050-02-19 04:00:00",40.58642246,31.18261052,"0,000402861"
"S3Enr","2050-02-19 05:00:00",38.97250377,31.19112755,"0,000310058"
"S3Enr","2050-02-19 06:00:00",39.20659179,29.64041929,"0,000204975"
"S3Enr","2050-02-19 07:00:00",45.1363617,30.09408374,"0,000158337"
"S3Enr","2050-02-19 08:00:00",51.32160414,34.25184205,"0,00017616"
"S3Enr","2050-02-19 09:00:00",54.37826865,36.53631446,"0,001983836"
"S3Enr","2050-02-19 10:00:00",56.25074038,43.12350075,"0,163311571"
"S3Enr","2050-02-19 11:00:00",54.40754973,46.08920441,"4,303036282"
"S3Enr","2050-02-19 12:00:00",49.61248713,46.11601467,"7,915961"
"S3Enr","2050-02-19 13:00:00",49.95291525,44.45907712,"5,984006123"
"S3Enr","2050-02-19 14:00:00",50.87606703,38.85746221,"0,001013992"
"S3Enr","2050-02-19 15:00:00",51.19898962,32.0780416,"6,87458E-08"
"S3Enr","2050-02-19 16:00:00",51.88790121,29.30657253,"4,47296E-08"
"S3Enr","2050-02-19 17:00:00",52.80830746,24.58737249,"4,44125E-08"
"S3Enr","2050-02-19 18:00:00",53.53298156,24.44503727,"4,43429E-08"
"S3Enr","2050-02-19 19:00:00",53.96357205,25.23491971,"4,43162E-08"
"S3Enr","2050-02-19 20:00:00",56.74832049,19.41117531,"4,43003E-08"
"S3Enr","2050-02-19 21:00:00",52.39977289,18.02859824,"4,43835E-08"
"S3Enr","2050-02-19 22:00:00",41.14759448,28.73363447,"4,4525E-08"
"S3Enr","2050-02-19 23:00:00",35.6341305,35.67209844,"4,45904E-08"
"S3Enr","2050-02-20 00:00:00",43.31652752,30.31120739,"4,45175E-08"
"S3Enr","2050-02-20 01:00:00",46.71449668,27.31615936,"4,44735E-08"
"S3Enr","2050-02-20 02:00:00",46.12837335,27.87325942,"4,44798E-08"
"S3Enr","2050-02-20 03:00:00",48.1695743,26.06967572,"4,44529E-08"
"S3Enr","2050-02-20 04:00:00",46.58406511,25.648305,"4,44763E-08"
"S3Enr","2050-02-20 05:00:00",44.79967211,27.14092388,"4,44939E-08"
"S3Enr","2050-02-20 06:00:00",45.02455572,26.9274275,"4,44902E-08"
"S3Enr","2050-02-20 07:00:00",50.87157564,27.75765137,"4,45676E-08"
"S3Enr","2050-02-20 08:00:00",57.77011216,32.83308061,"4,52873E-08"
"S3Enr","2050-02-20 09:00:00",60.94307595,38.62116316,"2,949152815"
"S3Enr","2050-02-20 10:00:00",62.88310093,46.94363241,"5,495588961"
"S3Enr","2050-02-20 11:00:00",61.54562313,48.17044958,"7,183860347"
"S3Enr","2050-02-20 12:00:00",57.18683851,47.9029078,"7,564494812"
"S3Enr","2050-02-20 13:00:00",58.09644339,47.8706004,"6,685500578"
"S3Enr","2050-02-20 14:00:00",59.5079808,38.91217149,"4,445174827"
"S3Enr","2050-02-20 15:00:00",59.80058829,34.60127444,"0,000137295"
"S3Enr","2050-02-20 16:00:00",60.30004123,22.83385312,"4,47793E-08"
"S3Enr","2050-02-20 17:00:00",61.38661402,17.98357814,"4,43412E-08"
"S3Enr","2050-02-20 18:00:00",62.44576848,19.50978913,"4,4287E-08"
"S3Enr","2050-02-20 19:00:00",63.31595748,18.4367076,"4,42759E-08"
"S3Enr","2050-02-20 20:00:00",64.88649109,18.25372466,"4,42894E-08"
"S3Enr","2050-02-20 21:00:00",60.09432788,17.24124396,"4,44022E-08"
"S3Enr","2050-02-20 22:00:00",48.48089117,20.00619842,"4,46907E-08"
"S3Enr","2050-02-20 23:00:00",42.58753504,20.50434773,"4,67543E-08"
"S3Enr","2050-02-21 00:00:00",46.76572835,21.76695339,"4,68262E-08"
"S3Enr","2050-02-21 01:00:00",41.46659273,22.87191506,"4,70646E-08"
"S3Enr","2050-02-21 02:00:00",39.60262036,23.59499949,"5,78228E-05"
"S3Enr","2050-02-21 03:00:00",40.44590936,23.31993807,"6,31738E-05"
"S3Enr","2050-02-21 04:00:00",38.48789981,23.23931092,"6,71869E-05"
"S3Enr","2050-02-21 05:00:00",36.46496071,21.97799459,"6,87017E-05"
"S3Enr","2050-02-21 06:00:00",35.2838013,21.08365123,"6,95998E-05"
"S3Enr","2050-02-21 07:00:00",37.86724072,26.68849364,"8,27285E-05"
"S3Enr","2050-02-21 08:00:00",39.810054,41.15686024,"0,604555383"
"S3Enr","2050-02-21 09:00:00",41.97199557,38.76320875,"18,18648828"
"S3Enr","2050-02-21 10:00:00",45.97452268,45.98691926,"18,18648829"
"S3Enr","2050-02-21 11:00:00",46.98562404,55.02624009,"18,18648829"
"S3Enr","2050-02-21 12:00:00",45.40005704,54.82553153,"18,18648829"
"S3Enr","2050-02-21 13:00:00",48.18069902,48.11991878,"18,18648829"
"S3Enr","2050-02-21 14:00:00",50.38394138,30.71043319,"18,18648829"
"S3Enr","2050-02-21 15:00:00",49.42124772,26.44966609,"7,752670828"
"S3Enr","2050-02-21 16:00:00",48.78476557,19.78964029,"1,111154175"
"S3Enr","2050-02-21 17:00:00",47.86459808,15.78879344,"0,165737088"
"S3Enr","2050-02-21 18:00:00",46.9773859,15.58718751,"0,518432684"
"S3Enr","2050-02-21 19:00:00",46.36309422,17.36815819,"0,597558152"
"S3Enr","2050-02-21 20:00:00",49.21681775,15.09002366,"0,433876053"
"S3Enr","2050-02-21 21:00:00",47.35056573,15.33208328,"0,55928505"
"S3Enr","2050-02-21 22:00:00",39.22680301,18.33852889,"1,110971057"
"S3Enr","2050-02-21 23:00:00",36.19271165,18.44941412,"1,110913417"
"S3Enr","2050-02-22 00:00:00",40.35075057,15.25404736,"1,110696101"
"S3Enr","2050-02-22 01:00:00",39.35922966,14.99988272,"0,920774833"
"S3Enr","2050-02-22 02:00:00",38.37555992,16.24585954,"0,80825122"
"S3Enr","2050-02-22 03:00:00",39.77907127,15.38192084,"0,570495709"
"S3Enr","2050-02-22 04:00:00",38.25304657,17.50996195,"0,82189039"
"S3Enr","2050-02-22 05:00:00",36.02788745,19.1141862,"1,758502975"
"S3Enr","2050-02-22 06:00:00",34.66898853,18.93949994,"3,070883502"
"S3Enr","2050-02-22 07:00:00",36.62044197,20.20466624,"10,27361048"
"S3Enr","2050-02-22 08:00:00",37.41445907,34.73628475,"18,18648829"
"S3Enr","2050-02-22 09:00:00",38.80236247,50.03484596,"18,18648829"
"S3Enr","2050-02-22 10:00:00",42.19084141,51.22899361,"18,18648829"
"S3Enr","2050-02-22 11:00:00",42.75046806,46.89291371,"18,18648829"
"S3Enr","2050-02-22 12:00:00",40.37005982,45.1576945,"18,18648829"
"S3Enr","2050-02-22 13:00:00",42.42665237,39.31770501,"18,18648829"
"S3Enr","2050-02-22 14:00:00",43.86041162,30.28193215,"18,18648829"
"S3Enr","2050-02-22 15:00:00",42.03547164,28.01267288,"18,18648829"
"S3Enr","2050-02-22 16:00:00",41.28511742,19.58115037,"9,188542748"
"S3Enr","2050-02-22 17:00:00",40.41950424,14.4626474,"9,18854273"
"S3Enr","2050-02-22 18:00:00",39.74156212,16.02151545,"9,18854273"
"S3Enr","2050-02-22 19:00:00",39.9668099,17.01367609,"9,18854273"
"S3Enr","2050-02-22 20:00:00",44.54873634,15.62352627,"9,18854273"
"S3Enr","2050-02-22 21:00:00",44.09208196,16.16025408,"9,18854273"
"S3Enr","2050-02-22 22:00:00",36.5195394,22.90174028,"9,190171722"
"S3Enr","2050-02-22 23:00:00",33.06995281,26.25717064,"9,190452734"
"S3Enr","2050-02-23 00:00:00",34.91020452,23.72065098,"9,190868854"
"S3Enr","2050-02-23 01:00:00",39.69203362,18.9980012,"9,191560239"
"S3Enr","2050-02-23 02:00:00",38.90757768,17.87038443,"9,19312472"
"S3Enr","2050-02-23 03:00:00",40.5674645,16.76603334,"8,189009476"
"S3Enr","2050-02-23 04:00:00",39.02234711,16.89325951,"7,191541648"
"S3Enr","2050-02-23 05:00:00",37.11129769,18.00271338,"5,744808589"
"S3Enr","2050-02-23 06:00:00",37.26697128,17.59382942,"4,720467099"
"S3Enr","2050-02-23 07:00:00",43.27758342,22.68950306,"0,001942528"
"S3Enr","2050-02-23 08:00:00",50.09579006,24.39252704,"2,37621E-07"
"S3Enr","2050-02-23 09:00:00",53.49696077,38.01653686,"0,500194025"
"S3Enr","2050-02-23 10:00:00",55.90995681,39.91573881,"2,700081524"
"S3Enr","2050-02-23 11:00:00",54.70017359,44.02326258,"3,940087856"
"S3Enr","2050-02-23 12:00:00",50.59122467,44.0889465,"7,111017127"
